channel_title,category_id,category_name,publish_day,publish_month,publish_season,publish_hour_category,title_sentiment_label,description_sentiment_label,tags_sentiment_label,len_title,desc_len,No_tags,has_tags,is_weekend_publish_day,publish_hour,title_sentiment,description_sentiment,tags_sentiment,channel_avg_views,channel_median_views,channel_video_count,channel_historical_avg,views,views_log,views_category
Pehchan Music,10,Music,Saturday,May,Spring,Morning,Positive,Positive,Positive,67,2067,24,1,1,8,0.35714285714285715,0.32092352092352094,0.5681818181818181,536228.2285714286,261496.0,35,787353.05,223692,12.318029855079812,Medium
VS RECORDS,10,Music,Saturday,May,Spring,Morning,Positive,Positive,Positive,93,791,20,1,1,10,0.5,0.2333333333333333,0.27878787878787875,366312.90476190473,238152.0,21,355979.05,572990,13.258625288767242,Medium
TV Punjab,25,News & Politics,Saturday,May,Spring,Morning,Neutral,Positive,Neutral,82,233,20,1,1,10,0.0,0.5,0.0,303385.4285714286,168361.0,28,318797.6153846154,111354,11.62047857513495,Low
Dhruv Rathee,25,News & Politics,Saturday,May,Spring,Morning,Negative,Neutral,Positive,59,1716,22,1,1,11,-0.375,0.1,0.5,382098.22222222225,348475.0,9,193691.5,257453,12.458596342351065,Medium
Fox Star India,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Neutral,45,888,14,1,1,12,0.0,0.4372727272727273,0.0,6348251.318181818,6721749.5,22,6634775.523809524,331243,12.710610542910976,Medium
BehindwoodsTV,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,49,701,26,1,1,12,0.0,0.241875,0.13636363636363635,263649.6296296296,171225.5,108,254542.7159090909,215844,12.282315836480906,Medium
Geet MP3,10,Music,Saturday,May,Spring,Afternoon,Neutral,Neutral,Positive,83,1978,25,1,1,12,0.0,0.07792207792207792,0.20279720279720279,3073368.71875,1860256.0,128,3389800.8775510206,296139,12.59858759446271,Medium
5-Minute Crafts,26,Howto & Style,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,56,2238,39,1,1,12,0.175,0.45958333333333334,0.2904761904761905,2163660.682080925,1774711.0,173,2201335.120300752,1361242,14.12390881088367,High
DVV Entertainments,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Neutral,Positive,96,825,17,1,1,12,0.0,0.03333333333333333,0.3333333333333333,2344685.745762712,883804.0,59,2586297.3584905663,168553,12.035011452210929,Medium
Filmy Focus,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,95,767,21,1,1,13,0.1111111111111111,0.3055555555555555,0.2424242424242424,786015.051724138,546474.5,58,886282.2564102564,665850,13.408821200768918,High
Filmy Focus,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,95,767,21,1,1,13,0.1111111111111111,0.3055555555555555,0.2424242424242424,786015.051724138,546474.5,58,880771.45,665850,13.408821200768918,High
Filmy Focus,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,95,767,21,1,1,13,0.1111111111111111,0.3055555555555555,0.2424242424242424,786015.051724138,546474.5,58,875529.4634146341,1091458,13.903025891279913,High
Filmy Focus,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,95,767,21,1,1,13,0.1111111111111111,0.3055555555555555,0.2424242424242424,786015.051724138,546474.5,58,880670.619047619,1435737,14.17718956069057,High
Filmy Focus,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,95,767,21,1,1,13,0.1111111111111111,0.3055555555555555,0.2424242424242424,786015.051724138,546474.5,58,893579.1395348837,1335732,14.104990762806596,High
Filmy Focus,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,95,767,21,1,1,13,0.1111111111111111,0.3055555555555555,0.2424242424242424,786015.051724138,546474.5,58,903628.0681818182,1091458,13.903025891279913,High
Shudh Desi Endings,23,Comedy,Saturday,May,Spring,Afternoon,Neutral,Negative,Neutral,58,445,19,1,1,13,-0.1,-0.125,-0.0027777777777777796,564167.2727272727,366341.5,44,522511.0731707317,860361,13.66510850989597,High
Shudh Desi Endings,23,Comedy,Saturday,May,Spring,Afternoon,Neutral,Negative,Neutral,58,445,19,1,1,13,-0.1,-0.125,-0.0027777777777777796,564167.2727272727,366341.5,44,530555.119047619,860361,13.66510850989597,High
Shudh Desi Endings,23,Comedy,Saturday,May,Spring,Afternoon,Neutral,Negative,Neutral,58,445,19,1,1,13,-0.1,-0.125,-0.0027777777777777796,564167.2727272727,366341.5,44,538225.023255814,1679684,14.334116833799118,High
Mathrubhumi News,25,News & Politics,Saturday,May,Spring,Afternoon,Positive,Neutral,Neutral,70,2160,19,1,1,13,0.225,0.013089225589225602,0.07499999999999998,137386.30303030304,113830.0,33,123070.17391304347,273878,12.520441681994216,Medium
TeluguOne,23,Comedy,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,94,727,35,1,1,13,0.275,0.5166666666666667,0.29469696969696973,165818.33571428573,139176.0,140,161908.52136752137,123973,11.727827145182436,Low
Aaj Tak,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,96,1244,25,1,1,13,0.0,0.3352272727272727,0.25,508977.36805555556,280417.0,144,497576.04504504503,1588859,14.278527335910443,High
Aaj Tak,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,96,1244,25,1,1,13,0.0,0.3352272727272727,0.25,508977.36805555556,280417.0,144,507319.64285714284,967307,13.78227223457994,High
Aaj Tak,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,96,1244,25,1,1,13,0.0,0.3352272727272727,0.25,508977.36805555556,280417.0,144,511390.3274336283,1588859,14.278527335910443,High
Aaj Tak,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,96,1244,25,1,1,13,0.0,0.3352272727272727,0.25,508977.36805555556,280417.0,144,520841.8070175439,967307,13.78227223457994,High
Take One Media,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,100,595,39,1,1,13,0.5,0.2475,0.28181818181818175,129723.76470588235,123226.0,17,129726.61538461539,168476,12.034554520941462,Medium
Take One Media,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,100,595,39,1,1,13,0.5,0.2475,0.28181818181818175,129723.76470588235,123226.0,17,132494.42857142858,168476,12.034554520941462,Medium
Take One Media,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,100,595,39,1,1,13,0.5,0.2475,0.28181818181818175,129723.76470588235,123226.0,17,134893.2,90953,11.418109163188074,Low
Take One Media,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,100,595,39,1,1,13,0.5,0.2475,0.28181818181818175,129723.76470588235,123226.0,17,132146.9375,90953,11.418109163188074,Low
Love Rudrakash,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,53,319,19,1,1,14,0.5,0.26409090909090904,0.2833333333333333,145417.73214285713,130047.0,56,148139.6530612245,66779,11.109158913497646,Low
Viacom18 Motion Pictures,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,77,2053,24,1,1,14,0.0,0.125,0.22727272727272727,2702387.724137931,1977403.0,29,2557240.5416666665,2834085,14.857230044573326,High
Viacom18 Motion Pictures,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,77,2053,24,1,1,14,0.0,0.125,0.22727272727272727,2702387.724137931,1977403.0,29,2568314.32,3903735,15.177444601277765,High
Viacom18 Motion Pictures,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,77,2053,24,1,1,14,0.0,0.125,0.22727272727272727,2702387.724137931,1977403.0,29,2619676.653846154,2834085,14.857230044573326,High
Viacom18 Motion Pictures,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,77,2053,24,1,1,14,0.0,0.125,0.22727272727272727,2702387.724137931,1977403.0,29,2627617.703703704,3711783,15.127023181539972,High
Viacom18 Motion Pictures,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,77,2053,24,1,1,14,0.0,0.125,0.22727272727272727,2702387.724137931,1977403.0,29,2666337.8928571427,3711783,15.127023181539972,High
Eruma Saani,23,Comedy,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,35,399,19,1,1,14,0.0,0.21717171717171715,0.17727272727272728,970688.0,1043606.0,39,980860.4722222222,1128939,13.936789697344032,High
Eruma Saani,23,Comedy,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,35,399,19,1,1,14,0.0,0.21717171717171715,0.17727272727272728,970688.0,1043606.0,39,984862.5945945946,708458,13.470847467701644,High
Eruma Saani,23,Comedy,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,35,399,19,1,1,14,0.0,0.21717171717171715,0.17727272727272728,970688.0,1043606.0,39,977588.7894736842,708458,13.470847467701644,High
etvteluguindia,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,67,366,24,1,1,14,0.35,0.33999999999999997,0.125,445199.58510638296,214832.0,282,482614.9058295964,317993,12.669787793659784,Medium
etvteluguindia,24,Entertainment,Saturday,May,Spring,Afternoon,Positive,Positive,Positive,67,366,24,1,1,14,0.35,0.33999999999999997,0.125,445199.58510638296,214832.0,282,481879.98660714284,317993,12.669787793659784,Medium
Vision Time Tamil,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,97,1508,22,1,1,15,0.0,0.3778787878787877,0.47500000000000003,258024.37142857144,250173.0,70,195473.43333333332,369401,12.819640760917785,Medium
Vision Time Tamil,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,97,1508,22,1,1,15,0.0,0.3778787878787877,0.47500000000000003,258024.37142857144,250173.0,70,201084.0,369401,12.819640760917785,Medium
RadaanMedia,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,37,3102,13,1,1,16,0.0,0.1479646697388633,0.19318181818181818,394000.1234567901,365450.0,243,399991.972826087,397803,12.893714700655627,Medium
RadaanMedia,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,37,3102,13,1,1,16,0.0,0.1479646697388633,0.19318181818181818,394000.1234567901,365450.0,243,399980.14054054057,397803,12.893714700655627,Medium
Entertainment Journalist,24,Entertainment,Saturday,May,Spring,Afternoon,Negative,Negative,Neutral,109,109,1,1,1,16,-0.1875,-0.1875,0.0,234726.25,175646.0,20,425874.6666666667,75328,11.229620465807958,Low
VikatanTV,43,Unknown,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,35,372,12,1,1,17,0.0,1.0,0.7,708922.8274647887,645614.0,284,725300.1900452488,604388,13.311973309347465,High
VikatanTV,43,Unknown,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,35,372,12,1,1,17,0.0,1.0,0.7,708922.8274647887,645614.0,284,724755.5405405406,604388,13.311973309347465,High
ScoopWhoop,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,43,1349,13,1,1,17,0.0,0.2623840445269016,0.19318181818181818,357907.7631578947,95398.0,38,404781.75757575757,42813,10.664620430887167,Low
IndiaTV,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,89,717,10,1,1,17,0.1,0.3489177489177489,0.3333333333333333,621116.3695652174,340371.5,92,414954.21126760566,71720,11.180538870733967,Low
IndiaTV,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,89,717,10,1,1,17,0.1,0.3489177489177489,0.3333333333333333,621116.3695652174,340371.5,92,410187.06944444444,71720,11.180538870733967,Low
Zee News,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,59,859,27,1,1,17,0.0,0.1875,0.16666666666666666,337048.0508474576,201360.0,59,330156.82608695654,261119,12.47273535075788,Medium
Zee News,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,59,859,27,1,1,17,0.0,0.1875,0.16666666666666666,337048.0508474576,201360.0,59,328687.93617021275,261119,12.47273535075788,Medium
Zee News,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,59,859,27,1,1,17,0.0,0.1875,0.16666666666666666,337048.0508474576,201360.0,59,327280.25,456248,13.030793992095614,Medium
Zee News,25,News & Politics,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,59,859,27,1,1,17,0.0,0.1875,0.16666666666666666,337048.0508474576,201360.0,59,329912.2448979592,456248,13.030793992095614,Medium
ETV Plus India,23,Comedy,Saturday,May,Spring,Afternoon,Positive,Positive,Negative,79,217,33,1,1,17,0.35,0.5,-0.26666666666666666,497711.94023904385,346074.0,251,493178.2205882353,456666,13.031709739062938,Medium
ETV Plus India,23,Comedy,Saturday,May,Spring,Afternoon,Positive,Positive,Negative,79,217,33,1,1,17,0.35,0.5,-0.26666666666666666,497711.94023904385,346074.0,251,493000.11219512194,456666,13.031709739062938,Medium
ETV Jabardasth,22,People & Blogs,Saturday,May,Spring,Afternoon,Positive,Positive,Neutral,47,547,35,1,1,17,0.25,0.5642857142857143,0.075,1513569.141025641,1624854.0,234,1458134.1861702127,1904902,14.45994164661137,High
ETV Jabardasth,22,People & Blogs,Saturday,May,Spring,Afternoon,Positive,Positive,Neutral,47,547,35,1,1,17,0.25,0.5642857142857143,0.075,1513569.141025641,1624854.0,234,1460498.037037037,1904902,14.45994164661137,High
ETV Jabardasth,22,People & Blogs,Saturday,May,Spring,Afternoon,Positive,Positive,Neutral,47,547,35,1,1,17,0.25,0.5642857142857143,0.075,1513569.141025641,1624854.0,234,1462837.005263158,2499937,14.731776489530905,High
Saregama TVShows,24,Entertainment,Saturday,May,Spring,Afternoon,Neutral,Positive,Positive,70,579,28,1,1,17,0.0,0.2916666666666667,0.5,148513.02747252746,152561.5,182,150334.43708609272,132604,11.795130063413643,Low
SAB TV,24,Entertainment,Saturday,May,Spring,Evening,Neutral,Positive,Positive,96,2267,33,1,1,19,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,409142.47959183675,488546,13.099190958733432,Medium
SAB TV,24,Entertainment,Saturday,May,Spring,Evening,Neutral,Positive,Positive,96,2267,33,1,1,19,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,409545.5431472081,222355,12.312034980058689,Medium
SAB TV,24,Entertainment,Saturday,May,Spring,Evening,Neutral,Positive,Positive,96,2267,33,1,1,19,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,408600.13636363635,222355,12.312034980058689,Medium
SAB TV,24,Entertainment,Saturday,May,Spring,Evening,Neutral,Positive,Positive,96,2267,33,1,1,19,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,407664.2311557789,488546,13.099190958733432,Medium
Britain's Got Talent,24,Entertainment,Saturday,May,Spring,Evening,Positive,Positive,Positive,90,549,20,1,1,19,0.375,0.27142857142857146,0.3,2331873.7333333334,1767772.0,30,2819402.6842105263,817870,13.61445990143717,High
LaLiga Santander,17,Sports,Saturday,May,Spring,Evening,Positive,Positive,Positive,40,466,29,1,1,22,0.2,0.2,0.16666666666666666,884944.6896551724,644686.0,58,819000.9387755102,1360741,14.12354069716838,High
LaLiga Santander,17,Sports,Saturday,May,Spring,Evening,Positive,Positive,Positive,40,466,29,1,1,22,0.2,0.2,0.16666666666666666,884944.6896551724,644686.0,58,829835.74,1360741,14.12354069716838,High
LaLiga Santander,17,Sports,Saturday,May,Spring,Evening,Positive,Positive,Neutral,40,466,23,1,1,22,0.2,0.2,0.1,884944.6896551724,644686.0,58,840245.6470588235,572981,13.258609581590893,Medium
LaLiga Santander,17,Sports,Saturday,May,Spring,Evening,Positive,Positive,Positive,40,466,29,1,1,22,0.2,0.2,0.16666666666666666,884944.6896551724,644686.0,58,835105.9423076923,1775669,14.389688374458474,High
LaLiga Santander,17,Sports,Saturday,May,Spring,Evening,Positive,Positive,Positive,40,466,29,1,1,22,0.2,0.2,0.16666666666666666,884944.6896551724,644686.0,58,852852.4150943396,1360741,14.12354069716838,High
LaLiga Santander,17,Sports,Saturday,May,Spring,Evening,Positive,Positive,Positive,40,466,29,1,1,22,0.2,0.2,0.16666666666666666,884944.6896551724,644686.0,58,862257.7592592592,1775669,14.389688374458474,High
LaLiga Santander,17,Sports,Saturday,May,Spring,Evening,Positive,Positive,Positive,40,466,29,1,1,22,0.2,0.2,0.16666666666666666,884944.6896551724,644686.0,58,878865.2363636363,1360741,14.12354069716838,High
LaLiga Santander,17,Sports,Saturday,May,Spring,Evening,Positive,Positive,Neutral,40,466,23,1,1,22,0.2,0.2,0.1,884944.6896551724,644686.0,58,887470.1607142857,572981,13.258609581590893,Medium
Zee Yuva,24,Entertainment,Saturday,May,Spring,Evening,Neutral,Positive,Positive,53,1198,10,1,1,23,0.0,0.2640625,0.175,63412.82142857143,58141.5,112,69350.65625,7999,8.987196820661973,Low
Unbox Therapy,28,Science & Technology,Saturday,May,Spring,Evening,Positive,Neutral,Positive,24,4782,33,1,1,23,0.125,0.09151069518716577,0.5965909090909091,2080369.5789473683,1832555.0,19,1729503.2222222222,950903,13.76516839005986,High
zeemarathi,24,Entertainment,Sunday,May,Spring,Night,Positive,Positive,Positive,77,1048,10,1,1,1,1.0,0.3453125,0.175,145603.15706806284,107763.0,191,145814.21666666667,80633,11.29767567577512,Low
Power Vision,24,Entertainment,Sunday,May,Spring,Night,Positive,Neutral,Positive,34,53,15,1,1,2,0.325,0.0,0.3,467378.73170731706,324890.0,41,349848.3548387097,201366,12.212884392812427,Medium
Power Vision,24,Entertainment,Sunday,May,Spring,Night,Positive,Neutral,Positive,34,53,15,1,1,2,0.325,0.0,0.3,467378.73170731706,324890.0,41,345208.28125,1298705,14.07687894209213,High
Power Vision,24,Entertainment,Sunday,May,Spring,Night,Positive,Neutral,Positive,34,53,15,1,1,2,0.325,0.0,0.3,467378.73170731706,324890.0,41,374102.1212121212,1298705,14.07687894209213,High
Power Vision,24,Entertainment,Sunday,May,Spring,Night,Positive,Neutral,Positive,34,53,15,1,1,2,0.325,0.0,0.3,467378.73170731706,324890.0,41,401296.32352941175,1938813,14.477587003888706,High
Kori Pati Productions,24,Entertainment,Sunday,May,Spring,Night,Neutral,Positive,Neutral,93,222,9,1,1,2,0.0,0.2416666666666667,0.0,224151.16129032258,196645.0,31,258475.78260869565,79553,11.284191315342774,Low
Colors Marathi,24,Entertainment,Sunday,May,Spring,Night,Neutral,Positive,Positive,45,474,24,1,1,2,0.0,0.44805194805194803,0.30727272727272725,17803.5,21032.5,10,18412.714285714286,9793,9.189525232262262,Low
ETV Andhra Pradesh,25,News & Politics,Sunday,May,Spring,Night,Neutral,Positive,Positive,38,705,35,1,1,2,0.0,0.4270833333333333,0.28181818181818175,96732.9219858156,93087.0,141,91893.2868852459,78950,11.27658268584803,Low
Ur IndianConsumer,28,Science & Technology,Sunday,May,Spring,Night,Positive,Positive,Positive,58,1153,14,1,1,3,1.0,1.0,0.5,105822.0,93034.0,6,110883.2,80516,11.296223621235495,Low
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,25,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2560591.472222222,6306567,15.65710218797722,High
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,25,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2594958.220183486,2898652,14.87975670429255,High
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,25,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2597719.0727272728,4595648,15.340620544277208,High
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,19,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2615718.4324324327,1646824,14.314359749719666,High
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,25,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2607067.589285714,5584936,15.535583710206955,High
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,25,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2633420.407079646,2898652,14.87975670429255,High
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,25,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2635747.0,4595648,15.340620544277208,High
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,19,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2652789.6173913046,1646824,14.314359749719666,High
Lahari Music | T-Series,10,Music,Sunday,May,Spring,Night,Positive,Positive,Positive,80,4285,25,1,1,4,0.35,0.425,0.3499999999999999,2445726.1549295774,1707288.0,142,2644117.5,2898652,14.87975670429255,High
